ppn,maa2,jvu,titel,deeltitel,editie,impressum,epn,copy_counter,sgn,mms_id_item,item_policy,mms_id_holding,mms_id,kmc4821,kmc4850
831612436,Ab,1974,"@Bulletin / KNOB : bulletin van de Koninklijke Nederlandse Oudheidkundige Bond, tevens orgaan van de Rijksdiensten voor de Monumentenzorg en voor het Oudheidkundig Bodemonderzoek, en van de Nederlandse Museumvereniging",,,Leiden : Brill,008419175,1,NL 01 BUL  NL kunst BUL,23418011250007151,Reading room,22418011360007151,991022444489707151,,
831612436,Ab,1974,"@Bulletin / KNOB : bulletin van de Koninklijke Nederlandse Oudheidkundige Bond, tevens orgaan van de Rijksdiensten voor de Monumentenzorg en voor het Oudheidkundig Bodemonderzoek, en van de Nederlandse Museumvereniging",,,Leiden : Brill,008419175,1,NL 01 BUL  NL kunst BUL,23418011240007151,Reading room,22418011360007151,991022444489707151,,
831612436,Ab,1974,"@Bulletin / KNOB : bulletin van de Koninklijke Nederlandse Oudheidkundige Bond, tevens orgaan van de Rijksdiensten voor de Monumentenzorg en voor het Oudheidkundig Bodemonderzoek, en van de Nederlandse Museumvereniging",,,Leiden : Brill,008419175,1,NL 01 BUL  NL kunst BUL,23418011230007151,Reading room,22418011360007151,991022444489707151,,
831612436,Ab,1974,"@Bulletin / KNOB : bulletin van de Koninklijke Nederlandse Oudheidkundige Bond, tevens orgaan van de Rijksdiensten voor de Monumentenzorg en voor het Oudheidkundig Bodemonderzoek, en van de Nederlandse Museumvereniging",,,Leiden : Brill,008419175,1,NL 01 BUL  NL kunst BUL,23418011220007151,Reading room,22418011360007151,991022444489707151,,
831612436,Ab,1974,"@Bulletin / KNOB : bulletin van de Koninklijke Nederlandse Oudheidkundige Bond, tevens orgaan van de Rijksdiensten voor de Monumentenzorg en voor het Oudheidkundig Bodemonderzoek, en van de Nederlandse Museumvereniging",,,Leiden : Brill,008419175,1,NL 01 BUL  NL kunst BUL,23418011200007151,Reading room,22418011360007151,991022444489707151,,
831612436,Ab,1974,"@Bulletin / KNOB : bulletin van de Koninklijke Nederlandse Oudheidkundige Bond, tevens orgaan van de Rijksdiensten voor de Monumentenzorg en voor het Oudheidkundig Bodemonderzoek, en van de Nederlandse Museumvereniging",,,Leiden : Brill,008419175,1,NL 01 BUL  NL kunst BUL,23418011180007151,Reading room,22418011360007151,991022444489707151,,
831612436,Ab,1974,"@Bulletin / KNOB : bulletin van de Koninklijke Nederlandse Oudheidkundige Bond, tevens orgaan van de Rijksdiensten voor de Monumentenzorg en voor het Oudheidkundig Bodemonderzoek, en van de Nederlandse Museumvereniging",,,Leiden : Brill,008419175,1,NL 01 BUL  NL kunst BUL,23418011170007151,Reading room,22418011360007151,991022444489707151,,
831612436,Ab,1974,"@Bulletin / KNOB : bulletin van de Koninklijke Nederlandse Oudheidkundige Bond, tevens orgaan van de Rijksdiensten voor de Monumentenzorg en voor het Oudheidkundig Bodemonderzoek, en van de Nederlandse Museumvereniging",,,Leiden : Brill,008419175,1,NL 01 BUL  NL kunst BUL,23418011160007151,Reading room,22418011360007151,991022444489707151,,
831612436,Ab,1974,"@Bulletin / KNOB : bulletin van de Koninklijke Nederlandse Oudheidkundige Bond, tevens orgaan van de Rijksdiensten voor de Monumentenzorg en voor het Oudheidkundig Bodemonderzoek, en van de Nederlandse Museumvereniging",,,Leiden : Brill,008419175,1,NL 01 BUL  NL kunst BUL,23418011150007151,Reading room,22418011360007151,991022444489707151,,
831612436,Ab,1974,"@Bulletin / KNOB : bulletin van de Koninklijke Nederlandse Oudheidkundige Bond, tevens orgaan van de Rijksdiensten voor de Monumentenzorg en voor het Oudheidkundig Bodemonderzoek, en van de Nederlandse Museumvereniging",,,Leiden : Brill,008419175,1,NL 01 BUL  NL kunst BUL,23418011140007151,Reading room,22418011360007151,991022444489707151,,
831612436,Ab,1974,"@Bulletin / KNOB : bulletin van de Koninklijke Nederlandse Oudheidkundige Bond, tevens orgaan van de Rijksdiensten voor de Monumentenzorg en voor het Oudheidkundig Bodemonderzoek, en van de Nederlandse Museumvereniging",,,Leiden : Brill,008419175,1,NL 01 BUL  NL kunst BUL,23418011120007151,Reading room,22418011360007151,991022444489707151,,
831612436,Ab,1974,"@Bulletin / KNOB : bulletin van de Koninklijke Nederlandse Oudheidkundige Bond, tevens orgaan van de Rijksdiensten voor de Monumentenzorg en voor het Oudheidkundig Bodemonderzoek, en van de Nederlandse Museumvereniging",,,Leiden : Brill,008419175,1,NL 01 BUL  NL kunst BUL,23418011110007151,Reading room,22418011360007151,991022444489707151,,
831612436,Ab,1974,"@Bulletin / KNOB : bulletin van de Koninklijke Nederlandse Oudheidkundige Bond, tevens orgaan van de Rijksdiensten voor de Monumentenzorg en voor het Oudheidkundig Bodemonderzoek, en van de Nederlandse Museumvereniging",,,Leiden : Brill,008419175,1,NL 01 BUL  NL kunst BUL,23418011100007151,Reading room,22418011360007151,991022444489707151,,
831612436,Ab,1974,"@Bulletin / KNOB : bulletin van de Koninklijke Nederlandse Oudheidkundige Bond, tevens orgaan van de Rijksdiensten voor de Monumentenzorg en voor het Oudheidkundig Bodemonderzoek, en van de Nederlandse Museumvereniging",,,Leiden : Brill,008419175,1,NL 01 BUL  NL kunst BUL,23418011090007151,Reading room,22418011360007151,991022444489707151,,
831612436,Ab,1974,"@Bulletin / KNOB : bulletin van de Koninklijke Nederlandse Oudheidkundige Bond, tevens orgaan van de Rijksdiensten voor de Monumentenzorg en voor het Oudheidkundig Bodemonderzoek, en van de Nederlandse Museumvereniging",,,Leiden : Brill,008419175,1,NL 01 BUL  NL kunst BUL,23418011080007151,Reading room,22418011360007151,991022444489707151,,
831612436,Ab,1974,"@Bulletin / KNOB : bulletin van de Koninklijke Nederlandse Oudheidkundige Bond, tevens orgaan van de Rijksdiensten voor de Monumentenzorg en voor het Oudheidkundig Bodemonderzoek, en van de Nederlandse Museumvereniging",,,Leiden : Brill,008419175,1,NL 01 BUL  NL kunst BUL,23471018460007151,,22418011360007151,991022444489707151,,
831612436,Ab,1974,"@Bulletin / KNOB : bulletin van de Koninklijke Nederlandse Oudheidkundige Bond, tevens orgaan van de Rijksdiensten voor de Monumentenzorg en voor het Oudheidkundig Bodemonderzoek, en van de Nederlandse Museumvereniging",,,Leiden : Brill,008419175,1,NL 01 BUL  NL kunst BUL,23471018450007151,,22418011360007151,991022444489707151,,
831612436,Ab,1974,"@Bulletin / KNOB : bulletin van de Koninklijke Nederlandse Oudheidkundige Bond, tevens orgaan van de Rijksdiensten voor de Monumentenzorg en voor het Oudheidkundig Bodemonderzoek, en van de Nederlandse Museumvereniging",,,Leiden : Brill,008419175,1,NL 01 BUL  NL kunst BUL,23471018440007151,,22418011360007151,991022444489707151,,
831612436,Ab,1974,"@Bulletin / KNOB : bulletin van de Koninklijke Nederlandse Oudheidkundige Bond, tevens orgaan van de Rijksdiensten voor de Monumentenzorg en voor het Oudheidkundig Bodemonderzoek, en van de Nederlandse Museumvereniging",,,Leiden : Brill,008419175,1,NL 01 BUL  NL kunst BUL,23471018430007151,,22418011360007151,991022444489707151,,
831612436,Ab,1974,"@Bulletin / KNOB : bulletin van de Koninklijke Nederlandse Oudheidkundige Bond, tevens orgaan van de Rijksdiensten voor de Monumentenzorg en voor het Oudheidkundig Bodemonderzoek, en van de Nederlandse Museumvereniging",,,Leiden : Brill,008419175,1,NL 01 BUL  NL kunst BUL,23418011260007151,Reading room,22418011360007151,991022444489707151,,
831612436,Ab,1974,"@Bulletin / KNOB : bulletin van de Koninklijke Nederlandse Oudheidkundige Bond, tevens orgaan van de Rijksdiensten voor de Monumentenzorg en voor het Oudheidkundig Bodemonderzoek, en van de Nederlandse Museumvereniging",,,Leiden : Brill,008419175,1,NL 01 BUL  NL kunst BUL,23418011290007151,Reading room,22418011360007151,991022444489707151,,
831612436,Ab,1974,"@Bulletin / KNOB : bulletin van de Koninklijke Nederlandse Oudheidkundige Bond, tevens orgaan van de Rijksdiensten voor de Monumentenzorg en voor het Oudheidkundig Bodemonderzoek, en van de Nederlandse Museumvereniging",,,Leiden : Brill,008419175,1,NL 01 BUL  NL kunst BUL,23418011300007151,Reading room,22418011360007151,991022444489707151,,
831612436,Ab,1974,"@Bulletin / KNOB : bulletin van de Koninklijke Nederlandse Oudheidkundige Bond, tevens orgaan van de Rijksdiensten voor de Monumentenzorg en voor het Oudheidkundig Bodemonderzoek, en van de Nederlandse Museumvereniging",,,Leiden : Brill,008419175,1,NL 01 BUL  NL kunst BUL,23418011310007151,Reading room,22418011360007151,991022444489707151,,
831612436,Ab,1974,"@Bulletin / KNOB : bulletin van de Koninklijke Nederlandse Oudheidkundige Bond, tevens orgaan van de Rijksdiensten voor de Monumentenzorg en voor het Oudheidkundig Bodemonderzoek, en van de Nederlandse Museumvereniging",,,Leiden : Brill,008419175,1,NL 01 BUL  NL kunst BUL,23418011330007151,Reading room,22418011360007151,991022444489707151,,
831612436,Ab,1974,"@Bulletin / KNOB : bulletin van de Koninklijke Nederlandse Oudheidkundige Bond, tevens orgaan van de Rijksdiensten voor de Monumentenzorg en voor het Oudheidkundig Bodemonderzoek, en van de Nederlandse Museumvereniging",,,Leiden : Brill,008419175,1,NL 01 BUL  NL kunst BUL,23418011320007151,Reading room,22418011360007151,991022444489707151,,
831612436,Ab,1974,"@Bulletin / KNOB : bulletin van de Koninklijke Nederlandse Oudheidkundige Bond, tevens orgaan van de Rijksdiensten voor de Monumentenzorg en voor het Oudheidkundig Bodemonderzoek, en van de Nederlandse Museumvereniging",,,Leiden : Brill,008419175,1,NL 01 BUL  NL kunst BUL,23418011340007151,Reading room,22418011360007151,991022444489707151,,
831612436,Ab,1974,"@Bulletin / KNOB : bulletin van de Koninklijke Nederlandse Oudheidkundige Bond, tevens orgaan van de Rijksdiensten voor de Monumentenzorg en voor het Oudheidkundig Bodemonderzoek, en van de Nederlandse Museumvereniging",,,Leiden : Brill,008419175,1,NL 01 BUL  NL kunst BUL,23418011350007151,Reading room,22418011360007151,991022444489707151,,
831612436,Ab,1974,"@Bulletin / KNOB : bulletin van de Koninklijke Nederlandse Oudheidkundige Bond, tevens orgaan van de Rijksdiensten voor de Monumentenzorg en voor het Oudheidkundig Bodemonderzoek, en van de Nederlandse Museumvereniging",,,Leiden : Brill,008419175,1,NL 01 BUL  NL kunst BUL,23469348330007151,,22418011360007151,991022444489707151,,
831612436,Ab,1974,"@Bulletin / KNOB : bulletin van de Koninklijke Nederlandse Oudheidkundige Bond, tevens orgaan van de Rijksdiensten voor de Monumentenzorg en voor het Oudheidkundig Bodemonderzoek, en van de Nederlandse Museumvereniging",,,Leiden : Brill,096530391,2,TE 516,23418011520007151,Reading room,22418011610007151,991022444489707151,,
831612436,Ab,1974,"@Bulletin / KNOB : bulletin van de Koninklijke Nederlandse Oudheidkundige Bond, tevens orgaan van de Rijksdiensten voor de Monumentenzorg en voor het Oudheidkundig Bodemonderzoek, en van de Nederlandse Museumvereniging",,,Leiden : Brill,096530391,2,TE 516,23418011370007151,Reading room,22418011610007151,991022444489707151,,
831612436,Ab,1974,"@Bulletin / KNOB : bulletin van de Koninklijke Nederlandse Oudheidkundige Bond, tevens orgaan van de Rijksdiensten voor de Monumentenzorg en voor het Oudheidkundig Bodemonderzoek, en van de Nederlandse Museumvereniging",,,Leiden : Brill,096530391,2,TE 516,23418011380007151,Reading room,22418011610007151,991022444489707151,,
831612436,Ab,1974,"@Bulletin / KNOB : bulletin van de Koninklijke Nederlandse Oudheidkundige Bond, tevens orgaan van de Rijksdiensten voor de Monumentenzorg en voor het Oudheidkundig Bodemonderzoek, en van de Nederlandse Museumvereniging",,,Leiden : Brill,096530391,2,TE 516,23418011390007151,Reading room,22418011610007151,991022444489707151,,
831612436,Ab,1974,"@Bulletin / KNOB : bulletin van de Koninklijke Nederlandse Oudheidkundige Bond, tevens orgaan van de Rijksdiensten voor de Monumentenzorg en voor het Oudheidkundig Bodemonderzoek, en van de Nederlandse Museumvereniging",,,Leiden : Brill,096530391,2,TE 516,23418011400007151,Reading room,22418011610007151,991022444489707151,,
831612436,Ab,1974,"@Bulletin / KNOB : bulletin van de Koninklijke Nederlandse Oudheidkundige Bond, tevens orgaan van de Rijksdiensten voor de Monumentenzorg en voor het Oudheidkundig Bodemonderzoek, en van de Nederlandse Museumvereniging",,,Leiden : Brill,096530391,2,TE 516,23418011410007151,Reading room,22418011610007151,991022444489707151,,
831612436,Ab,1974,"@Bulletin / KNOB : bulletin van de Koninklijke Nederlandse Oudheidkundige Bond, tevens orgaan van de Rijksdiensten voor de Monumentenzorg en voor het Oudheidkundig Bodemonderzoek, en van de Nederlandse Museumvereniging",,,Leiden : Brill,096530391,2,TE 516,23418011420007151,Reading room,22418011610007151,991022444489707151,,
831612436,Ab,1974,"@Bulletin / KNOB : bulletin van de Koninklijke Nederlandse Oudheidkundige Bond, tevens orgaan van de Rijksdiensten voor de Monumentenzorg en voor het Oudheidkundig Bodemonderzoek, en van de Nederlandse Museumvereniging",,,Leiden : Brill,096530391,2,TE 516,23418011430007151,Reading room,22418011610007151,991022444489707151,,
831612436,Ab,1974,"@Bulletin / KNOB : bulletin van de Koninklijke Nederlandse Oudheidkundige Bond, tevens orgaan van de Rijksdiensten voor de Monumentenzorg en voor het Oudheidkundig Bodemonderzoek, en van de Nederlandse Museumvereniging",,,Leiden : Brill,096530391,2,TE 516,23418011440007151,Reading room,22418011610007151,991022444489707151,,
831612436,Ab,1974,"@Bulletin / KNOB : bulletin van de Koninklijke Nederlandse Oudheidkundige Bond, tevens orgaan van de Rijksdiensten voor de Monumentenzorg en voor het Oudheidkundig Bodemonderzoek, en van de Nederlandse Museumvereniging",,,Leiden : Brill,096530391,2,TE 516,23418011450007151,Reading room,22418011610007151,991022444489707151,,
831612436,Ab,1974,"@Bulletin / KNOB : bulletin van de Koninklijke Nederlandse Oudheidkundige Bond, tevens orgaan van de Rijksdiensten voor de Monumentenzorg en voor het Oudheidkundig Bodemonderzoek, en van de Nederlandse Museumvereniging",,,Leiden : Brill,096530391,2,TE 516,23418011460007151,Blocked,22418011610007151,991022444489707151,,
831612436,Ab,1974,"@Bulletin / KNOB : bulletin van de Koninklijke Nederlandse Oudheidkundige Bond, tevens orgaan van de Rijksdiensten voor de Monumentenzorg en voor het Oudheidkundig Bodemonderzoek, en van de Nederlandse Museumvereniging",,,Leiden : Brill,096530391,2,TE 516,23418011470007151,Reading room,22418011610007151,991022444489707151,,
831612436,Ab,1974,"@Bulletin / KNOB : bulletin van de Koninklijke Nederlandse Oudheidkundige Bond, tevens orgaan van de Rijksdiensten voor de Monumentenzorg en voor het Oudheidkundig Bodemonderzoek, en van de Nederlandse Museumvereniging",,,Leiden : Brill,096530391,2,TE 516,23418011480007151,Reading room,22418011610007151,991022444489707151,,
831612436,Ab,1974,"@Bulletin / KNOB : bulletin van de Koninklijke Nederlandse Oudheidkundige Bond, tevens orgaan van de Rijksdiensten voor de Monumentenzorg en voor het Oudheidkundig Bodemonderzoek, en van de Nederlandse Museumvereniging",,,Leiden : Brill,096530391,2,TE 516,23418011490007151,Reading room,22418011610007151,991022444489707151,,
831612436,Ab,1974,"@Bulletin / KNOB : bulletin van de Koninklijke Nederlandse Oudheidkundige Bond, tevens orgaan van de Rijksdiensten voor de Monumentenzorg en voor het Oudheidkundig Bodemonderzoek, en van de Nederlandse Museumvereniging",,,Leiden : Brill,096530391,2,TE 516,23418011500007151,Reading room,22418011610007151,991022444489707151,,
831612436,Ab,1974,"@Bulletin / KNOB : bulletin van de Koninklijke Nederlandse Oudheidkundige Bond, tevens orgaan van de Rijksdiensten voor de Monumentenzorg en voor het Oudheidkundig Bodemonderzoek, en van de Nederlandse Museumvereniging",,,Leiden : Brill,096530391,2,TE 516,23418011510007151,Reading room,22418011610007151,991022444489707151,,
831612436,Ab,1974,"@Bulletin / KNOB : bulletin van de Koninklijke Nederlandse Oudheidkundige Bond, tevens orgaan van de Rijksdiensten voor de Monumentenzorg en voor het Oudheidkundig Bodemonderzoek, en van de Nederlandse Museumvereniging",,,Leiden : Brill,096530391,2,TE 516,23418011530007151,Reading room,22418011610007151,991022444489707151,,
831612436,Ab,1974,"@Bulletin / KNOB : bulletin van de Koninklijke Nederlandse Oudheidkundige Bond, tevens orgaan van de Rijksdiensten voor de Monumentenzorg en voor het Oudheidkundig Bodemonderzoek, en van de Nederlandse Museumvereniging",,,Leiden : Brill,096530391,2,TE 516,23418011540007151,Reading room,22418011610007151,991022444489707151,,
831612436,Ab,1974,"@Bulletin / KNOB : bulletin van de Koninklijke Nederlandse Oudheidkundige Bond, tevens orgaan van de Rijksdiensten voor de Monumentenzorg en voor het Oudheidkundig Bodemonderzoek, en van de Nederlandse Museumvereniging",,,Leiden : Brill,096530391,2,TE 516,23418011550007151,Reading room,22418011610007151,991022444489707151,,
831612436,Ab,1974,"@Bulletin / KNOB : bulletin van de Koninklijke Nederlandse Oudheidkundige Bond, tevens orgaan van de Rijksdiensten voor de Monumentenzorg en voor het Oudheidkundig Bodemonderzoek, en van de Nederlandse Museumvereniging",,,Leiden : Brill,096530391,2,TE 516,23418011560007151,Reading room,22418011610007151,991022444489707151,,
831612436,Ab,1974,"@Bulletin / KNOB : bulletin van de Koninklijke Nederlandse Oudheidkundige Bond, tevens orgaan van de Rijksdiensten voor de Monumentenzorg en voor het Oudheidkundig Bodemonderzoek, en van de Nederlandse Museumvereniging",,,Leiden : Brill,096530391,2,TE 516,23418011570007151,Reading room,22418011610007151,991022444489707151,,
831612436,Ab,1974,"@Bulletin / KNOB : bulletin van de Koninklijke Nederlandse Oudheidkundige Bond, tevens orgaan van de Rijksdiensten voor de Monumentenzorg en voor het Oudheidkundig Bodemonderzoek, en van de Nederlandse Museumvereniging",,,Leiden : Brill,096530391,2,TE 516,23418011580007151,Reading room,22418011610007151,991022444489707151,,
831612436,Ab,1974,"@Bulletin / KNOB : bulletin van de Koninklijke Nederlandse Oudheidkundige Bond, tevens orgaan van de Rijksdiensten voor de Monumentenzorg en voor het Oudheidkundig Bodemonderzoek, en van de Nederlandse Museumvereniging",,,Leiden : Brill,096530391,2,TE 516,23418011590007151,Reading room,22418011610007151,991022444489707151,,
